Date,sanmc,bbvamc,sabmc,bktmc
2011-10-05,3.572893,4.299622,1.3983290000000002,2.18962
2011-10-06,3.680396,4.419367,1.423173,2.264322
2011-10-07,3.7209269999999997,4.490376,1.428984,2.331448
2011-10-10,3.730328,4.539109,1.4305700000000001,2.387206
2011-10-11,3.695667,4.490376,1.432682,2.390454
2011-10-12,3.76851,4.6685989999999995,1.440078,2.45866
2011-10-13,3.699783,4.524489,1.412596,2.403445
2011-10-14,3.6598309999999996,4.493856,1.4120700000000002,2.425093
2011-10-17,3.637104,4.434680999999999,1.4168290000000001,2.412101
2011-10-18,3.640104,4.39291,1.416303,2.334152
2011-10-19,3.6886870000000003,4.493161,1.417355,2.393158
2011-10-20,3.51175,4.271775,1.365564,2.327656
2011-10-21,3.614315,4.378986,1.386701,2.3601349999999996
2011-10-24,3.670692,4.455566999999999,1.391993,2.392614
2011-10-25,3.6377080000000004,4.39291,1.3941059999999998,2.376375
2011-10-26,3.590324,4.335822,1.380365,2.369879
2011-10-27,3.8608260000000003,4.778595,1.419467,2.454868
2011-10-28,3.8536300000000003,4.821758999999999,1.4263370000000002,2.468404
2011-10-31,3.704879,4.568347,1.379305,2.4088529999999997
2011-11-01,3.528544,4.38595,1.327513,2.2951770000000002
2011-11-02,3.4811620000000003,4.291964,1.320643,2.260538
2011-11-03,3.5231480000000004,4.3852519999999995,1.323815,2.3049209999999998
2011-11-04,3.493156,4.2641160000000005,1.316419,2.285977
2011-11-07,3.407985,4.22513,1.306376,2.287057
2011-11-08,3.424779,4.232789,1.306376,2.280561
2011-11-09,3.342611,4.1214,1.278368,2.192332
2011-11-10,3.343807,4.101211,1.26886,2.173381
2011-11-11,3.482961,4.296837,1.291583,2.300592
2011-11-14,3.388793,4.1576010000000005,1.270972,2.247546
2011-11-15,3.3036269999999996,4.037857,1.250361,2.2031560000000003
2011-11-16,3.3624,4.109565,1.250361,2.222099
2011-11-17,3.3144199999999997,4.1005139999999995,1.257757,2.21398
2011-11-18,3.3420080000000003,4.122791,1.257757,2.219395
2011-11-21,3.226851,3.979378,1.23081,2.1744689999999998
2011-11-22,3.140483,3.9041910000000004,1.204914,2.108423
2011-11-23,3.0769040000000003,3.826915,1.191173,2.086775
2011-11-24,3.0895029999999997,3.844319,1.188001,2.052673
2011-11-25,3.1314889999999997,3.9007099999999997,1.186415,2.05592
2011-11-28,3.2964239999999996,4.142285,1.20544,2.141445
2011-11-29,3.291625,4.126968,1.204379,2.156605
2011-11-30,3.3582050000000003,4.367847,1.315893,2.25945
2011-12-01,3.3324160000000003,4.330254,1.321177,2.2697380000000003
2011-12-02,3.4691669999999997,4.491769000000001,1.349185,2.327656
2011-12-05,3.556736,4.614992,1.409958,2.365551
2011-12-06,3.582525,4.6713830000000005,1.432682,2.373127
2011-12-07,3.571129,4.5780970000000005,1.448009,2.349312
2011-12-08,3.4997550000000004,4.434680999999999,1.5098340000000001,2.278937
2011-12-09,3.581324,4.539109,1.537316,2.343896
2011-12-12,3.430182,4.360886,1.5410139999999999,2.280025
2011-12-13,3.3797980000000005,4.260635,1.544721,2.289768
2011-12-14,3.299425,4.18684,1.5293940000000001,2.251331
2011-12-15,3.3498080000000003,4.28709,1.5589870000000001,2.2951770000000002
2011-12-16,3.358803,4.281521,1.612891,2.350391
2011-12-19,3.358803,4.316331,1.658338,2.473276
2011-12-20,3.4787589999999997,4.5043,1.691629,2.511706
2011-12-21,3.42898,4.490376,1.6615099999999998,2.501419
2011-12-22,3.466763,4.5537279999999996,1.638261,2.560425
2011-12-23,3.4997550000000004,4.592018,1.638261,2.613471
2011-12-27,3.48596,4.587842,1.6372,2.598319
2011-12-28,3.406789,4.452086,1.583297,2.53877
2011-12-29,3.4793629999999998,4.553032,1.562686,2.562049
2011-12-30,3.520745,4.6504970000000005,1.5505309999999999,2.5712479999999998
2012-01-02,3.578324,4.7305589999999995,1.570616,2.619967
2012-01-03,3.611911,4.758407,1.570616,2.603728
2012-01-04,3.4727639999999997,4.618473000000001,1.532566,2.596695
2012-01-05,3.316218,4.38595,1.444836,2.463532
2012-01-06,3.268837,4.33652,1.426872,2.468404
2012-01-09,3.265837,4.218865,1.420001,2.546765
2012-01-10,3.4427730000000003,4.448919999999999,1.420001,2.620478
2012-01-11,3.431376,4.448213,1.4157680000000001,2.6138779999999997
2012-01-12,3.4073860000000002,4.481482,1.4252850000000001,2.6617330000000003
2012-01-13,3.448774,4.529616000000001,1.395157,2.676031
2012-01-16,3.467761,4.560762,1.380365,2.6644799999999997
2012-01-17,3.50452,4.622346,1.370848,2.708482
2012-01-18,3.437126,4.5586400000000005,1.395157,2.686485
2012-01-19,3.609899,4.778077,1.471792,2.8663540000000003
2012-01-20,3.622153,4.785863,1.4834129999999999,2.8614029999999997
2012-01-23,3.6638129999999998,4.849571,1.548419,2.874052
2012-01-24,3.6638129999999998,4.834706,1.5589870000000001,2.859754
2012-01-25,3.687708,4.812762,1.551057,2.887807
2012-01-26,3.772874,4.932391,1.552643,2.915307
2012-01-27,3.7679720000000003,4.8835489999999995,1.524635,2.887807
2012-01-30,3.666268,4.768167,1.481301,2.814093
2012-01-31,3.645436,4.724279,1.489757,2.816296
2012-02-01,3.775939,4.877886,1.526222,2.9098029999999997
2012-02-02,3.862936,4.990436,1.532566,2.915307
2012-02-03,3.937071,5.0909510000000004,1.532566,2.931808
2012-02-06,3.9824059999999997,5.1114809999999995,1.533092,2.953814
2012-02-07,4.009367,5.135549,1.53785,2.935661
2012-02-08,3.995888,5.1114809999999995,1.531506,2.9532599999999998
2012-02-09,4.040613,5.163862,1.532032,2.9043080000000003
2012-02-10,3.9603550000000003,5.054143,1.507196,2.854803
2012-02-13,3.970154,5.054143,1.493981,2.821799
2012-02-14,3.934623,5.042816999999999,1.4691459999999998,2.831701
2012-02-15,3.951778,5.018751,1.461215,2.8443490000000002
2012-02-16,3.850683,4.81347,1.37402,2.750289
2012-02-17,3.9291050000000003,4.884256,1.36821,2.750289
2012-02-20,4.02223,5.02583,1.371908,2.802542
2012-02-21,4.010594,5.004593,1.352883,2.803095
2012-02-22,3.9039879999999996,4.875762,1.310608,2.740941
2012-02-23,3.853131,4.792942,1.27467,2.733787
2012-02-24,3.849456,4.795065,1.275196,2.733787
2012-02-27,3.841496,4.784448,1.284178,2.721683
2012-02-28,3.840879,4.778077,1.241378,2.59627
2012-02-29,3.815146,4.763212,1.284178,2.552268
2012-03-01,3.8813199999999997,4.8205480000000005,1.3037809999999999,2.5478709999999998
2012-03-02,3.896637,4.82338,1.295204,2.5495200000000002
2012-03-05,3.8169839999999997,4.738436,1.2621360000000001,2.521467
2012-03-06,3.6460480000000004,4.481482,1.230904,2.428505
2012-03-07,3.676072,4.463078,1.228456,2.4565580000000002
2012-03-08,3.783289,4.615268,1.2407059999999999,2.498365
2012-03-09,3.750206,4.569965,1.319703,2.469759
2012-03-12,3.661975,4.458829,1.41707,2.447209
2012-03-13,3.7789980000000005,4.596156,1.462387,2.480757
2012-03-14,3.802893,4.602526999999999,1.527299,2.590775
2012-03-15,3.825561,4.636504,1.434828,2.6358740000000003
2012-03-16,3.88193,4.717909,1.431768,2.607277
2012-03-19,3.9609650000000003,4.77666,1.43544,2.629274
2012-03-20,3.913175,4.728527,1.439725,2.625973
2012-03-21,3.8182120000000004,4.590493,1.421967,2.607277
2012-03-22,3.7336620000000003,4.4687410000000005,1.388287,2.508266
2012-03-23,3.6981230000000003,4.417775,1.373589,2.475263
2012-03-26,3.661975,4.355483,1.319091,2.390551
2012-03-27,3.6141910000000004,4.289651999999999,1.297652,2.321244
2012-03-28,3.544343,4.1947980000000005,1.259076,2.235435
2012-03-29,3.478787,4.144539,1.249274,2.187027
2012-03-30,3.5351550000000005,4.22382,1.2504979999999999,2.163379
2012-04-02,3.540667,4.228775,1.252335,2.155128
2012-04-03,3.400978,4.037651,1.22662,2.02861
2012-04-04,3.3145910000000005,3.971113,1.197224,1.9637080000000002
2012-04-05,3.3145910000000005,3.966157,1.194776,1.949401
2012-04-10,3.185927,3.822461,1.153131,1.874354
2012-04-11,3.249034,3.9668660000000004,1.162924,1.9599080000000002
2012-04-12,3.204309,3.8960800000000004,1.167829,1.9543220000000001
2012-04-13,3.110652,3.7743269999999995,1.123736,1.8391259999999998
2012-04-16,3.090811,3.7301699999999998,1.1078139999999999,1.813409
2012-04-17,3.206664,3.869879,1.132304,1.9034349999999998
2012-04-18,3.077373,3.7511629999999996,1.102306,1.773149
2012-04-19,2.967923,3.581774,1.089444,1.734566
2012-04-20,3.040248,3.690357,1.0925040000000001,1.764761
2012-04-23,2.993523,3.619416,1.0655569999999999,1.705486
2012-04-24,3.078011,3.7279989999999996,1.07597,1.7451849999999998
2012-04-25,3.146496,3.810522,1.0943399999999999,1.860934
2012-04-26,3.040248,3.7301699999999998,1.086384,1.8167650000000002
2012-04-27,3.0978529999999997,3.777945,1.10965,1.9319520000000001
2012-04-30,3.021044,3.6961470000000003,1.0925040000000001,1.879387
2012-05-02,2.9212,3.573087,1.047187,1.801668
2012-05-03,2.9314419999999997,3.534721,1.0294290000000001,1.797188
2012-05-04,2.995444,3.637512,1.028205,1.82683
2012-05-07,3.136254,3.832961,1.026981,1.912384
2012-05-08,3.111934,3.8069019999999996,1.0312649999999999,1.910707
2012-05-09,2.971124,3.6266550000000004,0.9859479999999999,1.808931
2012-05-10,3.14906,3.8438209999999997,1.0018690000000001,1.91126
2012-05-11,3.1176939999999997,3.795321,0.9926799999999999,1.910707
2012-05-14,3.022964,3.6541620000000004,0.966353,1.845836
2012-05-15,2.9461619999999997,3.5644,0.9485959999999999,1.817319
2012-05-16,2.893035,3.549922,0.9485959999999999,1.730087
2012-05-17,2.8450349999999998,3.4507510000000003,0.9240959999999999,1.6534830000000003
2012-05-18,2.929522,3.578155,0.925933,1.693181
2012-05-21,2.889195,3.536893,0.9210360000000001,1.683116
2012-05-22,2.956398,3.6273779999999998,0.9228719999999999,1.706602
2012-05-23,2.867434,3.48043,0.905726,1.6467720000000001
2012-05-24,2.907754,3.5680199999999997,0.908175,1.6540439999999998
2012-05-25,2.9147950000000002,3.568743,0.905726,1.6411779999999998
2012-05-28,2.82071,3.447855,0.857349,1.571283
2012-05-29,2.752224,3.3573699999999995,0.8206,1.504182
2012-05-30,2.72022,3.309594,0.8126439999999999,1.469516
2012-05-31,2.7490229999999998,3.3313099999999998,0.808963,1.380045
2012-06-01,2.7650240000000004,3.369676,0.812342,1.3520889999999999
2012-06-04,2.899437,3.5108330000000003,0.825031,1.3834
2012-06-05,2.933361,3.5339980000000004,0.8332719999999999,1.414711
2012-06-06,3.010163,3.646925,0.851659,1.372773
2012-06-07,3.06009,3.6889089999999998,0.8656159999999999,1.347056
2012-06-08,3.102973,3.729446,0.914315,1.390672
2012-06-11,3.094651,3.729446,0.9189780000000001,1.397383
2012-06-12,3.082495,3.7236550000000004,0.909643,1.3325120000000001
2012-06-13,3.122177,3.7714309999999998,0.917644,1.344255
2012-06-14,3.179782,3.8069019999999996,0.936333,1.4029690000000001
2012-06-15,3.149698,3.80111,0.947682,1.3940270000000001
2012-06-18,3.005687,3.641133,0.939,1.328603
2012-06-19,3.090811,3.735237,0.939,1.3710959999999999
2012-06-20,3.175298,3.861917,0.9610270000000001,1.38564
2012-06-21,3.17658,3.842372,1.002405,1.435965
2012-06-22,3.2105040000000002,3.878566,1.087828,1.538849
2012-06-25,3.059452,3.666468,1.0537889999999999,1.453856
2012-06-26,3.014647,3.604214,0.997733,1.390672
2012-06-27,3.103611,3.680945,1.0110780000000001,1.3968209999999999
2012-06-28,3.126655,3.738132,0.9910559999999999,1.417513
2012-06-29,3.3417160000000004,4.074738,1.02309,1.5203959999999999
2012-07-02,3.360275,4.079083,1.030438,1.51928
2012-07-03,3.4050800000000003,4.191283,1.024432,1.520958
2012-07-04,3.3954739999999997,4.150747,1.025766,1.515363
2012-07-05,3.261706,3.9509550000000004,1.002405,1.454972
2012-07-06,3.135615,3.75044,0.968367,1.3968209999999999
2012-07-09,3.082495,3.699043,0.9576889999999999,1.379744
2012-07-10,3.067768,3.7285760000000003,0.963032,1.411612
2012-07-11,3.120896,3.815699,0.968367,1.444606
2012-07-12,3.059452,3.7189769999999998,0.949678,1.433801
2012-07-13,3.084939,3.7507260000000002,0.941005,1.4138819999999999
2012-07-16,2.982418,3.634069,0.922316,1.375767
2012-07-17,2.986391,3.6525279999999998,0.917644,1.371781
2012-07-18,2.9870509999999997,3.6621269999999995,0.8969600000000001,1.393399
2012-07-19,2.990359,3.6916589999999996,0.901632,1.383729
2012-07-20,2.771421,3.40371,0.8388979999999999,1.284157
2012-07-23,2.797878,3.4125699999999997,0.8629209999999999,1.269367
2012-07-24,2.6708830000000003,3.270811,0.8936209999999999,1.1999549999999999
2012-07-25,2.6953560000000003,3.274501,0.9229879999999999,1.194834
2012-07-26,2.983083,3.623733,1.006406,1.360968
2012-07-27,3.161671,3.80241,1.0264280000000001,1.379181
2012-07-30,3.289989,3.964843,1.044445,1.439486
2012-07-31,3.2741119999999997,3.930879,1.0344389999999999,1.494106
2012-08-01,3.2820480000000005,3.898393,1.028433,1.45087
2012-08-02,3.062451,3.6480989999999998,0.9510200000000001,1.3712090000000001
2012-08-03,3.300568,3.9493370000000003,0.985721,1.438922
2012-08-06,3.432861,4.127276,1.0391110000000001,1.5305229999999999
2012-08-07,3.5386849999999996,4.238025,1.043112,1.54475
2012-08-08,3.5340580000000004,4.223258,1.041778,1.547592
2012-08-09,3.51157,4.17822,1.03844,1.564662
2012-08-10,3.499,4.164193,1.074483,1.587423
2012-08-13,3.526782,4.18265,1.061138,1.584009
2012-08-14,3.565148,4.223258,1.064467,1.595958
2012-08-15,3.569774,4.238025,1.0651389999999998,1.593107
2012-08-16,3.710661,4.400458,1.118528,1.711456
2012-08-17,3.7827610000000003,4.459526,1.193273,1.7473
2012-08-20,3.7305080000000004,4.363542,1.2199719999999998,1.706906
2012-08-21,3.7768019999999995,4.4152260000000005,1.236656,1.71259
2012-08-22,3.6716379999999997,4.291923000000001,1.22264,1.664234
2012-08-23,3.698754,4.215875,1.2273120000000002,1.6556990000000003
2012-08-24,3.674946,4.229166,1.39149,1.630095
2012-08-27,3.713973,4.310382,1.412174,1.650007
2012-08-28,3.6842059999999996,4.295616000000001,1.4014959999999999,1.633509
2012-08-29,3.6279800000000004,4.3140730000000005,1.434864,1.622125
2012-08-30,3.5373669999999997,4.2491,1.390156,1.627245
2012-08-31,3.750346,4.48389,1.534974,1.703493
2012-09-03,3.756298,4.489058,1.461563,1.681303
2012-09-04,3.7701910000000005,4.474291,1.432197,1.6955209999999998
2012-09-05,3.7820949999999995,4.480937,1.400834,1.6995069999999999
2012-09-06,3.956056,4.7179400000000005,1.498269,1.800786
2012-09-07,4.023521,4.80654,1.430192,1.809321
2012-09-10,4.014261,4.791774,1.421519,1.8400450000000002
2012-09-11,4.0843739999999995,4.850841,1.46824,1.925391
2012-09-12,4.136628,4.8951400000000005,1.472912,1.9288040000000002
2012-09-13,4.060561,4.80728,1.459558,1.9162849999999998
2012-09-14,4.160442,4.932057,1.501607,1.945873
2012-09-17,4.127368,4.92615,1.461563,1.9390459999999998
2012-09-18,4.034766,4.784391,1.4749079999999999,1.9009220000000002
2012-09-19,4.041382,4.764456,1.46824,1.9174189999999998
2012-09-20,3.992431,4.663303,1.450885,1.8639419999999998
2012-09-21,4.133978,4.836075,1.501607,1.933354
2012-09-24,4.081067,4.777008,1.4675690000000001,1.8775970000000002
2012-09-25,4.103554,4.813186,1.4562190000000002,1.908884
2012-09-26,3.9183559999999997,4.580612,1.3961620000000001,1.8423150000000001
2012-09-27,3.9163660000000005,4.599808,1.3814739999999999,1.8349240000000002
2012-09-28,3.8330300000000004,4.513424,1.394828,1.9202700000000001
2012-10-01,3.886602,4.565957,1.411512,1.883282
2012-10-02,3.9302589999999995,4.607984,1.428196,1.875318
2012-10-03,3.8826330000000002,4.5479449999999995,1.395491,1.86337
2012-10-04,3.88065,4.520928,1.398829,1.857677
2012-10-05,4.00831,4.668023000000001,1.3941569999999999,1.871904
2012-10-08,3.9587,4.626746,1.385484,1.866212
2012-10-09,3.860811,4.518676999999999,1.355446,1.809321
2012-10-10,3.792681,4.4443790000000005,1.320074,1.7040560000000002
2012-10-11,3.8660949999999996,4.516426,1.314068,1.71259
2012-10-12,3.7966480000000002,4.450382,1.301395,1.6704900000000003
2012-10-15,3.84229,4.469894,1.301395,1.678518
2012-10-16,4.00831,4.737068,1.356118,1.8020009999999997
2012-10-17,4.158601,5.00124,1.39149,1.900089
2012-10-18,4.092112,4.990732,1.3654620000000002,1.8550830000000003
2012-10-19,3.969297,4.839134,1.312735,1.7535319999999999
2012-10-22,3.9285900000000002,4.795605999999999,1.294718,1.763918
2012-10-23,3.8899160000000004,4.72281,1.2746959999999998,1.7656490000000002
2012-10-24,3.921125,4.726561,1.277363,1.771414
2012-10-25,3.898057,4.691288,1.268018,1.7887240000000002
2012-10-26,3.881093,4.716805,1.2580120000000001,1.7806490000000001
2012-10-29,3.830203,4.676278,1.24199,1.7783380000000002
2012-10-30,3.914336,4.744572,1.246001,1.773145
2012-10-31,3.927914,4.830879,1.25334,1.760456
2012-11-01,3.944193,4.842886,1.260017,1.769111
2012-11-02,3.9720150000000003,4.879659999999999,1.2767,1.7875729999999999
2012-11-05,3.874305,4.752078,1.2853729999999999,1.7587259999999998
2012-11-06,3.8831279999999997,4.749825,1.2746959999999998,1.754104
2012-11-07,3.745392,4.573462,1.26135,1.7702630000000001
2012-11-08,3.7474260000000004,4.570461,1.238661,1.756994
2012-11-09,3.731822,4.570461,1.221306,1.722374
2012-11-12,3.6863599999999996,4.517926,1.197283,1.7402549999999999
2012-11-13,3.818668,4.672525,1.201284,1.742566
2012-11-14,3.7928870000000003,4.679281,1.197945,1.721214
2012-11-15,3.811203,4.706298,1.213295,1.724105
2012-11-16,3.719604,4.587722,1.185934,1.6837119999999999
2012-11-19,3.8376669999999997,4.709299,1.20729,1.709097
2012-11-20,3.847165,4.728063,1.2146290000000002,1.6900549999999999
2012-11-21,3.874305,4.7693389999999996,1.224645,1.69698
2012-11-22,3.916373,4.8256239999999995,1.2479959999999999,1.707946
2012-11-23,3.9421589999999997,4.84814,1.316073,1.691787
2012-11-26,3.919765,4.8181199999999995,1.335424,1.702173
2012-11-27,3.9170540000000003,4.812867,1.351446,1.704484
2012-11-28,3.906197,4.766336,1.360119,1.686593
2012-11-29,3.9991550000000005,4.914181,1.43754,1.7644900000000001
2012-11-30,4.0127239999999995,4.896171,1.432197,1.7656490000000002
2012-12-03,4.001866000000001,4.87816,1.416184,1.7558349999999998
2012-12-04,4.021548,4.917184,1.399491,1.754104
2012-12-05,3.988296,4.945703,1.430863,1.792186
2012-12-06,4.003225,4.977973,1.454224,1.7616080000000003
2012-12-07,3.967946,4.930693,1.4548860000000001,1.7483389999999999
2012-12-10,3.898732,4.882661,1.431534,1.7310290000000002
2012-12-11,3.9367300000000003,4.968217,1.4562190000000002,1.6906349999999999
2012-12-12,3.976086,5.0260050000000005,1.46824,1.7350619999999999
2012-12-13,4.003225,5.067282,1.488253,1.741986
2012-12-14,4.003225,5.1033040000000005,1.444879,1.7310290000000002
2012-12-17,3.9557290000000003,5.12582,1.434864,1.7887240000000002
2012-12-18,4.042582,5.169348,1.448218,1.847579
2012-12-19,4.077861,5.24965,1.4809139999999998,1.93471
2012-12-20,4.094824,5.2534019999999995,1.470236,1.9243240000000001
2012-12-21,4.145715,5.274416,1.43353,1.911056
2012-12-24,4.1321449999999995,5.2684120000000005,1.4168459999999998,1.915089
2012-12-27,4.136891,5.283422,1.386818,1.9214419999999999
2012-12-28,4.076501,5.193364,1.344769,1.8637380000000001
2012-12-31,4.1389260000000005,5.223383,1.318078,1.811807
2013-01-02,4.294311,5.468791,1.344769,1.9676
2013-01-03,4.279381,5.437272,1.350774,2.048378
2013-01-04,4.294986,5.492057,1.360119,2.152241
2013-01-07,4.289557,5.5581,1.374806,2.359883
2013-01-08,4.301767,5.591871,1.375469,2.383222
2013-01-09,4.343159,5.778743,1.427524,2.432815
2013-01-10,4.398119,5.8327279999999995,1.422852,2.526154
2013-01-11,4.472079,5.8775900000000005,1.404164,2.5868349999999998
2013-01-14,4.491754,5.881390000000001,1.390156,2.501073
2013-01-15,4.467816,5.847175,1.416184,2.4503169999999996
2013-01-16,4.469207,5.907244,1.410179,2.3744709999999998
2013-01-17,4.481017,5.9118059999999995,1.408836,2.41939
2013-01-18,4.47476,5.908003,1.431534,2.4643189999999997
2013-01-21,4.487268,5.94222,1.43353,2.467819
2013-01-22,4.468508,5.888994,1.426862,2.435142
2013-01-23,4.467117,5.824365,1.431534,2.4153130000000003
2013-01-24,4.508106,5.893557,1.4395360000000001,2.386136
2013-01-25,4.542843,5.939178,1.438202,2.345304
2013-01-28,4.524783,5.918648999999999,1.434864,2.359883
2013-01-29,4.512973000000001,5.8578209999999995,1.411512,2.3808860000000003
2013-01-30,4.446279,5.726277,1.380141,2.358132
2013-01-31,4.29274,5.569643,1.316745,2.333629
2013-02-01,4.1927010000000005,5.559759,1.2373180000000001,2.2595419999999997
2013-02-04,3.9537160000000005,5.297434,1.182595,2.153942
2013-02-05,4.071125,5.421374,1.181933,2.158607
2013-02-06,4.050973,5.417571,1.171255,2.158607
2013-02-07,4.025968,5.387156,1.151233,2.198862
2013-02-08,4.168389,5.626671,1.1625729999999999,2.271794
2013-02-11,4.101687999999999,5.58333,1.141217,2.26012
2013-02-12,4.173248,5.763535,1.163245,2.333629
2013-02-13,4.187142,5.851737,1.1599059999999999,2.398388
2013-02-14,4.153102,5.775702,1.1458899999999999,2.349967
2013-02-15,4.094745,5.722476,1.134549,2.354054
2013-02-18,4.0683419999999995,5.699666000000001,1.137879,2.387308
2013-02-19,4.146153,5.8167599999999995,1.134549,2.479484
2013-02-20,4.071125,5.777982,1.135212,2.473648
2013-02-21,3.966911,5.655564,1.127872,2.501651
2013-02-22,4.061399,5.755171,1.13855,2.5092380000000003
2013-02-25,4.096136,5.752891,1.149899,2.550079
2013-02-26,3.903692,5.517939,1.103178,2.473648
2013-02-27,4.012074,5.612223,1.102516,2.504573
2013-02-28,4.037079,5.6502419999999995,1.112522,2.508652
2013-03-01,3.9835870000000004,5.555956,1.113856,2.484149
2013-03-04,3.999565,5.568884,1.1071790000000001,2.482398
2013-03-05,4.075984,5.664689,1.1105180000000001,2.489985
2013-03-06,4.016934,5.619827,1.114527,2.478898
2013-03-07,4.0294360000000005,5.626671,1.113194,2.4940729999999998
2013-03-08,4.157963,5.853258,1.173251,2.6130880000000003
2013-03-11,4.100996,5.8258849999999995,1.1752559999999999,2.700599
2013-03-12,4.075984,5.781785,1.16925,2.701177
2013-03-13,4.044029,5.778743,1.134549,2.63059
2013-03-14,4.147544,5.915607,1.134549,2.678424
2013-03-15,4.146852,5.923211,1.13855,2.631168
2013-03-18,4.05028,5.770379,1.087166,2.5378279999999998
2013-03-19,3.903,5.494367,1.0311,2.4503169999999996
2013-03-20,3.9724699999999995,5.624389,1.0391110000000001,2.460818
2013-03-21,3.9196699999999995,5.599298,1.03844,2.44448
2013-03-22,3.887023,5.548353,1.027099,2.422313
2013-03-25,3.761272,5.348378,0.995066,2.324878
2013-03-26,3.6737349999999998,5.171214,0.9737100000000001,2.307962
2013-03-27,3.6341360000000003,5.148405,0.9694010000000001,2.218114
2013-03-28,3.641779,5.142321,0.9680489999999999,2.200612
2013-04-02,3.743211,5.260937,0.9666969999999999,2.239703
2013-04-03,3.6334449999999996,5.121789,0.947092,2.23854
2013-04-04,3.6084330000000002,5.076929,0.946421,2.082769
2013-04-05,3.6000980000000005,5.040432,0.9480700000000001,2.039014
2013-04-08,3.609125,5.039657,0.9480700000000001,2.048995
2013-04-09,3.645946,5.173646,0.958311,2.091497
2013-04-10,3.8321330000000002,5.3951519999999995,1.022467,2.221663
2013-04-11,3.8474190000000004,5.415289,1.025196,2.184472
2013-04-12,3.749913,5.286723,0.994483,2.1543669999999997
2013-04-15,3.750626,5.26581,0.9883370000000001,2.1897860000000002
2013-04-16,3.7413339999999997,5.261165,0.9965350000000001,2.195985
2013-04-17,3.6813239999999996,5.212371,0.984929,2.136657
2013-04-18,3.693468,5.209274,0.985607,2.104779
2013-04-19,3.7349059999999996,5.28982,0.994483,2.1897860000000002
2013-04-22,3.789913,5.3533290000000004,1.006767,2.316409
2013-04-23,3.985665,5.612012,1.062056,2.405842
2013-04-24,4.016382,5.677845,1.058648,2.374851
2013-04-25,3.922079,5.655384,1.0613780000000002,2.381934
2013-04-26,3.867785,5.576385,1.070932,2.370423
2013-04-29,3.968515,5.746001000000001,1.088674,2.444803
2013-04-30,3.922799,5.708048000000001,1.077756,2.475795
2013-05-02,3.91494,5.708048000000001,1.0572840000000001,2.53158
2013-05-03,3.989238,5.806411,1.066837,2.558145
2013-05-06,3.9620870000000004,5.7382550000000005,1.06615,2.569656
2013-05-07,4.01495,5.835068,1.090039,2.567885
2013-05-08,4.0220970000000005,5.825773000000001,1.086632,2.557259
2013-05-09,3.9913800000000004,5.8552029999999995,1.082537,2.5351220000000003
2013-05-10,3.9292260000000003,5.803312,1.065473,2.499702
2013-05-13,3.843497,5.720441,1.043626,2.443917
2013-05-14,3.814921,5.7250879999999995,1.042948,2.4536580000000003
2013-05-15,3.8792169999999997,5.780851999999999,1.088674,2.5625720000000003
2013-05-16,3.886358,5.762264,1.0784340000000001,2.5271529999999998
2013-05-17,3.9328,5.736706,1.07161,2.55903
2013-05-20,3.904218,5.669324,1.0579610000000002,2.5059009999999997
2013-05-21,3.888501,5.597297,1.048408,2.489962
2013-05-22,3.906361,5.585679,1.0443129999999998,2.5156419999999997
2013-05-23,3.845639,5.559346,1.014965,2.452773
2013-05-24,3.790632,5.5059059999999995,0.9910760000000001,2.42001
2013-05-27,3.865642,5.56864,0.982878,2.433292
2013-05-28,3.985665,5.677069,0.9979,2.5608
2013-05-29,3.992804,5.646863,1.001994,2.540435
2013-05-30,3.988519,5.669324,0.9979,2.542206
2013-05-31,3.9578010000000003,5.612786,0.9931180000000001,2.538664
2013-06-03,3.927796,5.562444,0.9801479999999999,2.498817
2013-06-04,3.987807,5.636794999999999,0.9883370000000001,2.5413200000000002
2013-06-05,3.9420830000000002,5.556248,0.9726459999999999,2.5413200000000002
2013-06-06,3.882072,5.45324,0.959675,2.528039
2013-06-07,3.905649,5.466406,0.956259,2.532465
2013-06-10,3.8663540000000003,5.377339,0.954894,2.5236110000000003
2013-06-11,3.7849160000000004,5.268909,0.941923,2.465169
2013-06-12,3.773483,5.227861,0.952851,2.4731389999999998
2013-06-13,3.753479,5.197655999999999,0.947392,2.4678259999999996
2013-06-14,3.778488,5.2239889999999995,0.9467049999999999,2.46694
2013-06-17,3.786347,5.269683000000001,0.9446530000000001,2.441262
2013-06-18,3.802057,5.300663,0.9446530000000001,2.4881919999999997
2013-06-19,3.750626,5.216243,0.923494,2.387247
2013-06-20,3.5941690000000004,5.000932,0.896875,2.329691
2013-06-21,3.542017,4.912640000000001,0.888008,2.417354
2013-06-24,3.460572,4.857651000000001,0.8702559999999999,2.390789
2013-06-25,3.4791519999999996,4.92813,0.8716209999999999,2.302241
2013-06-26,3.609169,5.1062650000000005,0.881862,2.470482
2013-06-27,3.547022,5.062893,0.87708,2.501474
2013-06-28,3.50201,4.991639,0.8702559999999999,2.425323
2013-07-01,3.6077440000000003,5.067539,0.9146270000000001,2.499702
2013-07-02,3.6148849999999997,5.040432,1.041584,2.462513
2013-07-03,3.534159,4.983119,1.024518,2.452773
2013-07-04,3.6763269999999997,5.1759699999999995,1.051137,2.5997619999999997
2013-07-05,3.5791699999999995,5.049726000000001,1.0408959999999998,2.545748
2013-07-08,3.678469,5.127175,1.044991,2.608509
